YEAR,WEEK,ALABAMA,ALASKA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,CONNECTICUT,DELAWARE,DISTRICT OF COLUMBIA,FLORIDA,GEORGIA,HAWAII,IDAHO,ILLINOIS,INDIANA,IOWA,KANSAS,KENTUCKY,LOUISIANA,MAINE,MARYLAND,MASSACHUSETTS,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW HAMPSHIRE,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,RHODE ISLAND,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VERMONT,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
1994,52,-,0,-,-,1,-,0,-,-,0,0,0,-,0,-,-,-,-,-,-,-,0,0,-,-,0,-,-,0,-,0,-,-,-,-,-,0,0,-,0,-,-,-,-,0,-,-,-,-,-,-
1995,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-
1995,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,5,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,6,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,7,-,-,2,-,0,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,8,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,9,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1995,10,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
1995,11,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,12,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,13,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-
1995,14,-,-,0,-,1,-,-,-,-,0,-,1,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,0,0,-,-,-,-,-,-,-
1995,15,-,-,1,-,0,-,-,-,-,3,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,0,0,-,-,-,1,-,-,-
1995,16,-,-,0,-,1,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,0,0,-,-,-,0,-,-,-
1995,17,-,-,0,-,0,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,-,-,-
1995,18,-,-,0,-,0,-,-,-,-,1,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,1,-,-,-,0,-,-,-
1995,19,-,-,0,-,2,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,-,-,-,0,-,-,-
1995,20,-,-,0,-,2,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,1,-,-,0,-,-,-
1995,21,-,-,0,-,0,-,0,-,-,0,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,1,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,22,-,-,0,-,0,-,0,-,-,4,-,0,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,23,-,-,0,-,2,-,0,-,-,6,-,0,-,-,-,-,-,-,-,1,-,0,-,-,-,-,-,-,-,0,-,-,2,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,24,-,-,2,-,0,-,7,-,-,0,-,1,1,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,25,-,-,-,-,0,-,0,-,-,1,-,0,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,-,0,-,-,2,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,26,-,-,0,-,1,-,0,-,-,0,-,0,-,-,-,-,-,-,-,0,-,0,1,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,0,0,-,-,0,-,-,-
1995,27,-,-,0,-,1,-,0,-,-,5,-,0,-,-,-,-,-,-,-,0,-,1,1,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,1,0,-,-,0,-,-,-
1995,28,-,-,-,-,1,-,4,-,-,2,-,0,-,-,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,-,-,-,3,0,-,-,0,-,-,-
1995,29,-,-,0,-,1,-,0,-,-,0,1,1,-,-,-,-,-,-,-,0,-,1,0,-,-,-,-,-,-,0,-,-,0,-,-,-,-,0,-,-,1,-,-,0,0,-,-,0,-,-,-
1995,30,-,-,0,-,1,-,0,-,-,1,0,0,-,-,-,-,-,-,-,0,-,2,0,-,-,-,-,-,-,0,-,-,1,-,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,31,-,-,0,-,1,-,0,-,-,0,0,0,-,1,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,1,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,32,-,-,0,-,0,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,4,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,33,-,-,0,-,0,-,9,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,1,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,1,-,-,-
1995,34,-,-,0,-,0,-,0,-,-,1,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,35,-,-,0,-,0,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,1,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,1,0,-,-,0,-,-,-
1995,36,-,-,0,-,1,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,37,-,-,0,-,0,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,-
1995,38,-,-,0,-,0,-,0,-,-,1,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,1
1995,39,-,-,0,-,1,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,-,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,40,-,-,0,-,0,-,0,-,-,0,0,0,-,0,-,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,41,-,-,0,-,1,-,0,-,-,0,0,0,-,0,1,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,42,-,-,0,-,0,-,2,-,-,0,-,0,-,0,0,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,1,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,43,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,1,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,44,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,1,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,45,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,46,-,-,0,0,0,-,2,-,-,0,-,1,-,0,0,-,-,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,47,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,0,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,48,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,0,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,49,-,-,0,0,0,-,0,-,-,0,-,0,-,0,0,-,0,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,-,0,-,-,-,0,-,-,0,-,-,0,0,-,-,0,-,-,0
1995,50,-,-,0,0,0,-,0,-,-,1,11,0,-,0,0,-,0,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,1,0,-,-,-,0,-,-,0,-,0,0,0,-,-,0,-,-,0
1995,51,-,-,0,0,0,-,0,-,-,0,29,0,-,0,0,-,0,-,-,0,-,1,1,-,-,-,-,-,-,0,1,-,0,0,-,-,-,0,-,-,0,-,0,0,0,-,-,0,-,-,0
1995,52,-,-,0,0,0,1,0,-,-,0,0,0,-,0,0,-,0,-,-,0,-,0,0,-,-,-,-,-,-,0,0,-,0,0,-,-,-,0,-,-,0,-,0,0,0,-,-,0,-,-,0
1996,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,4,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,5,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,6,-,-,-,-,0,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,7,-,-,-,-,5,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,8,-,-,-,-,2,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1996,9,-,-,-,-,0,-,0,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
1996,10,-,-,-,-,1,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,11,-,-,-,-,8,-,2,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,12,-,-,-,-,1,-,0,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,13,-,-,-,-,0,-,0,-,-,-,-,0,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,14,-,-,1,-,0,-,0,-,-,-,-,0,-,0,-,1,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,15,-,-,0,-,0,-,0,-,-,-,-,0,-,0,-,0,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,16,-,-,0,-,0,-,0,-,-,-,-,0,-,0,-,0,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,17,-,-,0,-,1,-,0,-,-,0,-,0,-,0,-,0,-,-,1,-,-,1,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-
1996,18,-,-,0,-,1,-,0,-,-,0,-,0,-,0,-,0,-,-,0,-,-,1,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,1,-,-,-,-,0,-,0,-,-,-
1996,19,-,-,0,-,1,-,0,-,1,0,-,0,-,0,-,0,-,-,0,-,-,-,0,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,1,-,0,-,-,-
1996,20,-,-,0,-,2,-,0,-,0,0,-,0,-,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,-,-,-,0,-,-,1,-,0,-,0,-,-,-
1996,21,-,-,0,-,1,1,0,-,0,0,-,0,-,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,1,-,-,0,-,-,0,-,0,-,0,-,-,-
1996,22,-,-,0,-,0,0,0,-,0,0,-,0,-,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,0,-,-,0,-,-,0,-,0,-,0,-,-,-
1996,23,-,-,0,-,0,1,0,-,0,0,-,0,-,0,-,0,-,-,0,-,-,3,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,0,-,-,0,-,-,0,-,0,-,0,-,-,-
1996,24,2,-,0,-,0,0,0,-,0,0,-,1,-,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,-,-,-,-,0,-,-,0,-,-,0,-,0,2,0,-,-,-
1996,25,0,-,0,-,2,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,9,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,26,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,27,0,-,0,-,4,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,28,0,-,0,-,3,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,1,0,-,-,-,-,-,0,-,-,-,0,7,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,29,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,-,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,30,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,59,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,31,0,-,0,-,-,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,12,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,1,0,0,0,-,-,-
1996,32,0,-,0,-,2,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,1,0,-,0,0,0,-,-,-
1996,33,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,2,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,34,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,1,-,-,-
1996,35,0,-,0,-,1,0,1,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,36,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,1,-,0,0,0,-,-,-
1996,37,0,-,0,-,2,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,38,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,39,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,40,0,-,0,-,0,0,1,-,0,0,-,0,1,0,-,0,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,41,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,1,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,-,-,0,-,-,0,-,0,0,0,-,-,-
1996,42,0,-,0,-,3,0,0,-,1,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,1,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,43,0,-,0,-,2,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,44,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,45,0,-,0,-,0,0,0,-,0,0,-,0,-,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,46,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,47,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,1,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,48,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,49,0,-,0,-,0,1,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,7,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,50,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,51,0,-,0,-,1,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,-,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1996,52,0,-,0,-,0,0,0,-,0,0,-,0,0,0,-,-,-,-,0,-,-,0,0,-,-,-,-,-,0,-,0,-,0,0,-,-,-,0,0,-,0,-,-,0,-,0,0,0,-,-,-
1997,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,4,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,10,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,11,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1997,12,-,-,-,-,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,0,-
1997,13,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,-
1997,14,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,0,-
1997,15,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,-,-,-,1,-,-,0,-
1997,16,-,-,-,-,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,1,-,-,0,-,-,0,-
1997,17,-,-,-,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,0,-,-,0,-,-,0,-,-,0,-
1997,18,-,-,-,-,0,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,0,-,-,0,-
1997,19,-,-,1,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,0,-,-,0,-,-,0,-
1997,20,-,-,1,-,2,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,2,-,-,0,-,-,0,-
1997,21,-,-,0,-,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,1,-,-,0,-,-,0,-
